,sno,sna,tot,sbi,sarea,mday,lat,lng,ar,sareaen,snaen,aren,bemp,act,srcUpdateTime,updateTime,infoTime,infoDate
453,500106042,YouBike2.0_華山文創園區,39,11,中正區,2023-05-27 14:22:14,25.04367,121.52849,忠孝東路二段41號,Zhongzheng Dist,YouBike2.0_Huashan 1914 Creative Park,No. 41， Sec. 2， Zhongxiao E. Rd.,28,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:22:14,2023-05-27
454,500106043,YouBike2.0_捷運善導寺站(1號出口),33,19,中正區,2023-05-27 14:23:15,25.04527,121.5222,忠孝東路一段7號,Zhongzheng Dist,YouBike2.0_MRT Shandao Temple Sta (Exit 1),No. 7， Sec. 1， Zhongxiao E. Rd.,14,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:23:15,2023-05-27
456,500106046,YouBike2.0_林森仁愛路口,13,9,中正區,2023-05-27 14:21:15,25.03915,121.52163,林森南路與仁愛路一段西北側,Zhongzheng Dist,YouBike2.0_Linsen S. Rd & Sec 1， Ren'ai Rd Intersection,Linsen S. Rd & Section 1， Ren'ai Rd Intersection. (Northwest),1,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:21:15,2023-05-27
457,500106047,YouBike2.0_中正運動中心,30,11,中正區,2023-05-27 14:22:14,25.03786,121.51985,信義路一段1號前,Zhongzheng Dist,YouBike2.0_Zhongzheng Sports Center,No. 1， Sec 1， Xinyi Rd.,18,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:22:14,2023-05-27
458,500106048,YouBike2.0_信義杭州路口,47,23,中正區,2023-05-27 14:24:14,25.0357,121.5241,信義路一段21號前,Zhongzheng Dist,YouBike2.0_Sec 1， Xinyi Rd & Hangzhou S. Rd Intersection,No. 21， Sec 1， Xinyi Rd.,24,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:24:14,2023-05-27
459,500106049,YouBike2.0_捷運善導寺站(3號出口),20,18,中正區,2023-05-27 14:11:04,25.04428,121.52336,林森南路1號南側,Zhongzheng Dist,YouBike2.0_MRT Shandao Temple Sta (Exit 3),No. 21， Linsen S. Rd. (South),1,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:11:04,2023-05-27
460,500106050,YouBike2.0_捷運小南門站(1號出口),46,32,中正區,2023-05-27 14:24:14,25.03648,121.50951,愛國西路/延平南路(西北側),Zhongzheng Dist,YouBike2.0_MRT Xiaonanmen Sta. (Exit 1),Aiguo E. Rd. & Yanping S. Rd Intersection (Northwest),14,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:24:14,2023-05-27
461,500106051,YouBike2.0_延平南路133巷口,17,12,中正區,2023-05-27 14:18:13,25.03792,121.50846,延平南路162號對側,Zhongzheng Dist,YouBike2.0_Ln. 133， Yanping S. Rd Intersection,No.162， Yanping S. Rd. (Opposite),5,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:18:13,2023-05-27
462,500106052,YouBike2.0_捷運西門站(2號出口),36,8,中正區,2023-05-27 14:11:14,25.0416,121.50842,中華路一段59號旁,Zhongzheng Dist,YouBike2.0_MRT Ximen Sta (Exit 2),No. 59， Sec. 1， Zhonghua Rd.,28,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:11:14,2023-05-27
463,500106053,YouBike2.0_寶慶博愛路口,27,17,中正區,2023-05-27 14:11:14,25.04129,121.5112,博愛路162號,Zhongzheng Dist,YouBike2.0_Baoqing Rd & Bo'ai Rd Intersection,No. 162， Bo'ai Rd.,9,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:11:14,2023-05-27
464,500106054,YouBike2.0_法務部,27,9,中正區,2023-05-27 14:01:43,25.03705,121.51249,重慶南路一段130號旁,Zhongzheng Dist,YouBike2.0_Agency Against Corruption,No. 130， Sec. 1， Chongqing S. Rd.,18,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:01:43,2023-05-27
465,500106055,YouBike2.0_臺北市立大學(博愛校區),59,36,中正區,2023-05-27 14:23:15,25.03545,121.51327,愛國西路1號(前),Zhongzheng Dist,YouBike2.0_University of Taipei Boai Campus,No. 1， Aiguo W. Rd.,23,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:23:15,2023-05-27
466,500106056,YouBike2.0_國家圖書館,36,17,中正區,2023-05-27 14:07:14,25.03763,121.51709,中山南路20號前,Zhongzheng Dist,YouBike2.0_National Central Library,No. 20， Zhongshan S. Rd.,17,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:07:14,2023-05-27
467,500106057,YouBike2.0_市民金山路口,30,19,中正區,2023-05-27 14:24:14,25.0459,121.53068,金山市民大道口南側,Zhongzheng Dist,YouBike2.0_Civic Blvd & Jinshan N. Rd Intersection,Jinshan N. Rd & Civic Blvd Intersection. (South),11,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:24:14,2023-05-27
469,500106059,YouBike2.0_中山堂,29,20,中正區,2023-05-27 14:21:15,25.04412,121.51025,武昌街一段與延平南路口,Zhongzheng Dist,YouBike2.0_Zhongshan Hall,Sec. 1， Wuchang St & Yanping South Rd Intersection.,9,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:21:15,2023-05-27
470,500106060,YouBike2.0_中華漢口街口,19,12,中正區,2023-05-27 14:22:14,25.04533,121.50944,中華路一段與漢口街一段路口,Zhongzheng Dist,YouBike2.0_Sec. 1， Zhonghua Rd & Hankou St Intersection,Sec. 1， Zhonghua Rd & Sec. 1， Hankou St Intersection,6,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:22:14,2023-05-27
472,500106062,YouBike2.0_捷運臺大醫院站(4號出口),60,19,中正區,2023-05-27 14:23:15,25.04297,121.51643,常德街1號(公園路側),Zhongzheng Dist,YouBike2.0_MRT NTU Hospital Sta. (Exit 4),No. 1， Changde St. (Gongyuan Rd),39,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:23:15,2023-05-27
473,500106063,YouBike2.0_寶藏巖觀音亭,23,8,中正區,2023-05-27 14:05:16,25.01027,121.5331,汀州路三段230巷23號,Zhongzheng Dist,YouBike2.0_Treasure Hill Guanyin Temple,No. 23， Ln. 230， Sec. 3， Tingzhou Rd.,15,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:05:16,2023-05-27
474,500106064,YouBike2.0_師大水源路口,21,7,中正區,2023-05-27 14:13:15,25.0203,121.52302,師大路/水源路口(東南側),Zhongzheng Dist,YouBike2.0_Shida Rd. & Shuiyuan Rd. Intersection,Shida Rd. & Shuiyuan Rd. Intersection (Southeast),14,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:13:15,2023-05-27
475,500106065,YouBike2.0_中山徐州路口,16,9,中正區,2023-05-27 14:21:15,25.04176,121.51866,中山南路/徐州路(東南側),Zhongzheng Dist,YouBike2.0_Zhongshan Rd. & Xuzhou Rd. Intersection,Zhongshan S. Rd. & Xuzhou Rd. (Southeast),5,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:21:15,2023-05-27
476,500106066,YouBike2.0_信義連雲街口,31,8,中正區,2023-05-27 14:23:15,25.03377,121.53041,信義路二段213號前,Zhongzheng Dist,YouBike2.0_Xinyi Rd. & Lianyun St. Intersection,No. 213， Sec. 2， Sinyi Rd.,21,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:23:15,2023-05-27
477,500106067,YouBike2.0_臺北轉運站,68,24,中正區,2023-05-27 14:24:14,25.04842,121.51994,市民大道一段/中山北路一段(西北側),Zhongzheng Dist,YouBike2.0_Taipei Bus Station,Sec. 1， Civic Blvd. & Sec. 1， Jhongshan N. Rd. Intersection (Northwest),42,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:24:14,2023-05-27
479,500106069,YouBike2.0_捷運忠孝新生站(2號出口),32,4,中正區,2023-05-27 14:03:15,25.04235,121.53222,忠孝東路二段132號(東側),Zhongzheng Dist,YouBike2.0_MRT Zhongxiao Xinsheng Sta.(Exit.2),No. 132， Sec. 2， Jhongsiao E. Rd. (East),27,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:03:15,2023-05-27
480,500106070,YouBike2.0_光華商場,28,19,中正區,2023-05-27 14:24:14,25.04478,121.53274,新生北路一段/市民大道三段口(西側),Zhongzheng Dist,YouBike2.0_Guang Hua Computer Market,Sec. 1， Sinsheng N. Rd. & Sec. 3， Civic Blvd. Intersection (West),8,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:24:14,2023-05-27
481,500106071,YouBike2.0_中山青島路口,30,14,中正區,2023-05-27 14:10:20,25.04503,121.51968,中山南路/青島東路口(東北側),Zhongzheng Dist,YouBike2.0_Zhongshan & Qingdao Intersection,Zhongshan S. Rd & Qingdao E. Rd. Intersection (Northeast),15,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:10:20,2023-05-27
486,500106077,YouBike2.0_林森徐州路口,16,16,中正區,2023-05-27 14:19:04,25.04094,121.52215,林森南路/徐州路口(西南側),Zhongzheng Dist,YouBike2.0_Linsen Rd. & Xuzhou Rd. Intersection,Linsen S. Rd. & Xuzhou Rd. Intersection (Northwest),0,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:19:04,2023-05-27
487,500106078,YouBike2.0_徐州杭州路口,19,6,中正區,2023-05-27 14:23:15,25.04023,121.52565,徐州路/杭州南路一段口(西北側),Zhongzheng Dist,YouBike2.0_Xuzhou Rd. Hangzhou Rd. Intersection,Xuzhou Rd. Sec. 1， Hangzhou S. Rd. Intersection (Northwest),13,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:23:15,2023-05-27
488,500106079,YouBike2.0_捷運中正紀念堂站(6號出口),17,8,中正區,2023-05-27 14:14:14,25.03615,121.5166,捷運中正紀念堂站(6號出口)北側,Zhongzheng Dist,YouBike2.0_MRT C.K.S Memorial Hall Sta.(Exit 6),MRT C.K.S Memorial Hall Sta.(Exit.6) (North),8,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:14:14,2023-05-27
491,500106084,YouBike2.0_捷運西門站(5號出口),30,18,中正區,2023-05-27 14:24:14,25.04244,121.50864,捷運西門站(5號出口)南側,Zhongzheng Dist,YouBike2.0_MRT Ximen Sta. (Exit 5),MRT Ximen Sta. (Exit 5) (South),11,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:24:14,2023-05-27
493,500106086,YouBike2.0_臺北市第一女子高級中學,17,6,中正區,2023-05-27 14:21:15,25.0385,121.51288,重慶南路一段165號旁,Zhongzheng Dist,YouBike2.0_Taipei First Girls High School,No. 165， Sec. 1， Chongqing S. Rd.,10,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:21:15,2023-05-27
496,500106089,YouBike2.0_羅斯福寧波東街口,20,7,中正區,2023-05-27 14:23:15,25.03145,121.51941,羅斯福路一段/寧波東街(東南側),Zhongzheng Dist,YouBike2.0_Roosevelt Rd. & Ningbo E. St. Intersection,Sec. 1， Roosevelt Rd. & Ningbo E. St. Intersection (Southeast),13,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:23:15,2023-05-27
497,500106090,YouBike2.0_自來水園區,30,23,中正區,2023-05-27 14:22:14,25.01328,121.53004,中正區思源街16號對面人行道,Zhongzheng Dist,YouBike2.0_Taipei Water Park,No. 16， Siyuan St. (Opposite),7,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:22:14,2023-05-27
498,500106091,YouBike2.0_仁愛林森路口,20,14,中正區,2023-05-27 14:23:15,25.03895,121.52233,仁愛路一段路口/林森南路(東北側),Zhongzheng Dist,YouBike2.0_Ren'ai Rd. & Linsen Rd. Intersection,Sec. 1， Ren'ai Rd. & Linsen S. Rd. Intersection (Northeast),4,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:23:15,2023-05-27
499,500106092,YouBike2.0_捷運西門站(3號出口),36,10,中正區,2023-05-27 14:23:15,25.04178,121.50869,中華路一段/寶慶路(東南側),Zhongzheng Dist,YouBike2.0_MRT Ximen Sta. (Exit 3),Sec. 1， Zhonghua Rd. & Baoqing Rd. Intersection (Southeast),26,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:23:15,2023-05-27
502,500106095,YouBike2.0_仁愛杭州路口,15,4,中正區,2023-05-27 14:23:15,25.03846,121.52497,仁愛路一段59號旁,Zhongzheng Dist,YouBike2.0_Ren'ai Rd. & Hangzhou Rd. Intersection,No. 59， Sec. 1， Ren'ai Rd.,9,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:23:15,2023-05-27
503,500106096,YouBike2.0_龍興里活動中心,21,9,中正區,2023-05-27 14:22:14,25.02815,121.51108,三元街131號旁,Zhongzheng Dist,YouBike2.0_Longxing Community Center,No. 131， Sanyuan St.,12,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:22:14,2023-05-27
504,500106097,YouBike2.0_植物園,22,17,中正區,2023-05-27 13:25:15,25.0299,121.51033,和平西路二段100號前,Zhongzheng Dist,YouBike2.0_Taipei Botanical Garden,No. 100， Sec. 2， Heping W. Rd.,4,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 13:25:15,2023-05-27
505,500106098,YouBike2.0_郵政博物館,20,10,中正區,2023-05-27 14:24:14,25.03158,121.51464,重慶南路二段45號前方(郵政博物館前),Zhongzheng Dist,YouBike2.0_Postal Museum,No. 45， Sec. 2， Chongqing S. Rd.,10,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:24:14,2023-05-27
507,500106100,YouBike2.0_北平紹興路口,15,10,中正區,2023-05-27 13:48:15,25.04597,121.52579,北平東路30號對側人行道,Zhongzheng Dist,YouBike2.0_Beiping Rd. & Shaoxing St. Intersection,No. 30， Beiping E. Rd. (Opposite),5,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 13:48:15,2023-05-27
509,500106102,YouBike2.0_捷運忠孝新生站(1號出口),19,5,中正區,2023-05-27 14:23:15,25.04272,121.53207,捷運忠孝新生站(1號出口)後方,Zhongzheng Dist,YouBike2.0_MRT Zhongxiao Xinsheng Sta.(Exit.1),MRT Zhongxiao Xinsheng Sta.(Exit.1),14,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:23:15,2023-05-27
511,500106104,YouBike2.0_捷運臺大醫院站(1號出口),19,4,中正區,2023-05-27 14:17:34,25.04074,121.51586,公園路/常德街口(西側),Zhongzheng Dist,YouBike2.0_MRT NTU Hospital Sta. (Exit. 1),Gongyuan Rd. & Changde St. Intersection (West),14,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:17:34,2023-05-27
512,500106105,YouBike2.0_臺大醫院兒童醫院,22,21,中正區,2023-05-27 14:23:04,25.04461,121.5188,中山南路8號(青島西路側),Zhongzheng Dist,YouBike2.0_National Taiwan University Children's Hospital,No. 8， Zhongshan S. Rd. (Qingdao W. Rd.),0,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:23:04,2023-05-27
515,500106108,YouBike2.0_中華南海路口,15,7,中正區,2023-05-27 14:23:15,25.02703,121.50686,中華路二段343號前,Zhongzheng Dist,YouBike2.0_Zhonghua Rd. & Nanhai Rd. Intersection,No. 343， Sec. 2， Zhonghua Rd.,8,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:23:15,2023-05-27
516,500106109,YouBike2.0_立法院台北會館,15,6,中正區,2023-05-27 14:11:14,25.03371,121.51068,博愛路217號旁,Zhongzheng Dist,YouBike2.0_Taipei Association,No. 217， Bo'ai Rd.,8,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:11:14,2023-05-27
517,500106110,YouBike2.0_捷運善導寺站(3號出口)(忠孝東路側),17,5,中正區,2023-05-27 14:24:14,25.04467,121.52357,忠孝東路一段/林森南路口,Zhongzheng Dist,YouBike2.0_MRT Shandao Temple Sta. (Exit 3) (Zhongxiao E. Rd.),Sec. 1， Zhongxiao E. Rd. & Linsen S. Rd. Intersection,11,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:24:14,2023-05-27
518,500106111,YouBike2.0_國家音樂廳,22,22,中正區,2023-05-27 14:21:04,25.03788,121.51904,信義路一段(國家音樂廳西北側),Zhongzheng Dist,YouBike2.0_National Concert Hall,Sec. 1， Xinyi Rd. (National Concert Hall Northwest),0,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:21:04,2023-05-27
519,500106112,YouBike2.0_忠孝西重慶南路口,33,23,中正區,2023-05-27 14:24:14,25.04724,121.51272,忠孝西路一段100號前,Zhongzheng Dist,YouBike2.0_Zhongxiao W. Rd. & Chongqing S. Rd. Intersection,No. 100， Sec. 1， Zhongxiao W. Rd.,10,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:24:14,2023-05-27
520,500106113,YouBike2.0_濟南路二段8巷口,15,5,中正區,2023-05-27 14:22:14,25.04127,121.52697,濟南路二段6-1號對側,Zhongzheng Dist,YouBike2.0_Ln. 8， Sec. 2， Jinan Rd.,No. 6-1， Ln. 8， Sec. 2， Jinan Rd. (Opposite),10,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:22:14,2023-05-27
524,500106117,YouBike2.0_文光公園,17,11,中正區,2023-05-27 14:19:14,25.03898,121.53058,仁愛路二段65巷4號對側,Zhongzheng Dist,YouBike2.0_Wenguang Park,No. 4， Ln. 65， Sec. 2， Ren'ai Rd. (Opposite),6,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:19:14,2023-05-27
528,500107001,YouBike2.0_通北街65巷口,16,9,中山區,2023-05-27 14:24:14,25.08251,121.54004,通北街/通北街65巷口(東北側),Zhongshan Dist,YouBike2.0_Ln. 65， Tongbei St.,Tongbei /Ln. 65， Tongbei St. Intersection,7,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:24:14,2023-05-27
529,500107002,YouBike2.0_圓山風景區,15,12,中山區,2023-05-27 13:59:15,25.07805,121.5295,北安路/北安路77巷口(西北側),Zhongshan Dist,YouBike2.0_Yuanshan Scenic Area,Bei'an Rd./Ln. 77， Bei'an Rd. Intersection,2,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 13:59:15,2023-05-27
534,500107007,YouBike2.0_北安大直街口,15,11,中山區,2023-05-27 14:17:34,25.08474,121.54968,北安路676號前人行道,Zhongshan Dist,YouBike2.0_Bei'an & Dajhih St. Intersection,No. 676， Bei'an Rd.,4,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:17:34,2023-05-27
535,500107008,YouBike2.0_捷運劍南路站(2號出口),86,36,中山區,2023-05-27 14:24:14,25.08401,121.55535,敬業三路11號(植福路側對面),Zhongshan Dist,YouBike2.0_MRT Jiannan Rd. Station (Exit 2),No. 11， Jingye 3rd Rd. (Opposite),50,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:24:14,2023-05-27
538,500107011,YouBike2.0_捷運大直站(3號出口),34,12,中山區,2023-05-27 14:23:15,25.07923,121.5473,北安路536號(旁),Zhongshan Dist,YouBike2.0_Dazhi Station (Exit 3),No. 536， Bei'an Rd.,22,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:23:15,2023-05-27
539,500107012,YouBike2.0_復興市民路口,45,8,中山區,2023-05-27 14:23:15,25.04585,121.54375,復興南路一段36-9號前人行道,Zhongshan Dist,YouBike2.0_Fuxing Rd. & Civic Blvd. Intersection,No. 36-9， Sec. 1， Fuxing S. Rd.,37,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:23:15,2023-05-27
540,500107013,YouBike2.0_南京遼寧街口,34,16,中山區,2023-05-27 14:23:15,25.05176,121.54217,南京東路三段189號(對面),Zhongshan Dist,YouBike2.0_Nanjing Rd. & Liaoning St. Intersection,No. 189， Sec. 3， Nanjing E. Rd. (Opposite),17,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:23:15,2023-05-27
541,500107014,YouBike2.0_伊通長安路口,21,19,中山區,2023-05-27 14:23:15,25.04833,121.53469,伊通街/長安東路二段(西南側路側),Zhongshan Dist,YouBike2.0_Yitong St. & Chang'an Rd. Intersection,Yitong St. & Sec. 2， Chang'an E Rd. Intersection (Southwest),2,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:23:15,2023-05-27
543,500107016,YouBike2.0_市民林森路口,29,4,中山區,2023-05-27 14:23:15,25.04796,121.52439,市民大道二段/林森北路(東北側),Zhongshan Dist,YouBike2.0_Civic Blvd. & Linsen Rd. Intersection,Sec. 2， Civic Blvd. & Linsen N Rd. Intersection (NorthEast),23,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:23:15,2023-05-27
544,500107017,YouBike2.0_南京新生路口,30,6,中山區,2023-05-27 14:19:14,25.05194,121.52766,新生北路一段/南京東路一段口(橋墩下方),Zhongshan Dist,YouBike2.0_Nanjing Rd. & Xinsheng Rd. Intersection,Sec.1， Xinsheng N. Rd. & Sec. 1， Nanjing E. Rd. Intersection (Under Bridge),23,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:19:14,2023-05-27
548,500107021,YouBike2.0_第二果菜批發市場,28,4,中山區,2023-05-27 14:21:15,25.06642,121.53735,民族東路410巷2弄18號(東側),Zhongshan Dist,YouBike2.0_The Second Wholesale Fruit and Vegetable Market,No. 18， Aly. 2， Ln. 410， Minzu E Rd. (East),22,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:21:15,2023-05-27
550,500107023,YouBike2.0_興安華城,62,12,中山區,2023-05-27 14:21:15,25.05606,121.54175,興安街53-4號對側,Zhongshan Dist,YouBike2.0_Xing An Hua Cheng,No. 53-4， Xing'an St. (Opposite),47,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:21:15,2023-05-27
551,500107024,YouBike2.0_捷運中山國中站,62,46,中山區,2023-05-27 14:24:14,25.06106,121.54406,復興北路386號南側,Zhongshan Dist,YouBike2.0_MRT Zhongshan Junior High School Sta.,No. 386， Fuxing N Rd. (South),13,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:24:14,2023-05-27
553,500107026,YouBike2.0_建國長春路口,16,8,中山區,2023-05-27 14:11:14,25.05469,121.53686,建國北路/長春路口(南側),Zhongshan Dist,YouBike2.0_Jianguo Rd. & Changchun Rd. Intersection,Jianguo N Rd. & Changchun Rd. Intersection (South),5,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:11:14,2023-05-27
554,500107027,YouBike2.0_南京建國路口,42,20,中山區,2023-05-27 14:23:15,25.05214,121.5368,南京東路二段/建國北路二段(北側),Zhongshan Dist,YouBike2.0_Nanjing E Rd. & Jianguo Rd. Intersection,Sec. 2， Nanjing E Rd. & Sec. 2， Jianguo N Rd. Intersection (North),21,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:23:15,2023-05-27
555,500107028,YouBike2.0_捷運松江南京站(7號出口),75,62,中山區,2023-05-27 14:24:14,25.05246,121.5332,松江路119號前,Zhongshan Dist,YouBike2.0_MRT Songjiang Nanjing Sta. (Exit 7),No. 119， Songjiang Rd.,7,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:24:14,2023-05-27
559,500107032,YouBike2.0_建國北路一段17巷,45,4,中山區,2023-05-27 14:10:20,25.04699,121.53735,建國北路一段17巷/八德路二段137巷口,Zhongshan Dist,YouBike2.0_Ln. 17， Sec. 1， Jianguo N. Rd.,Ln. 17， Sec. 1， Jianguo N. Rd. & Ln. 137， Sec. 2， Bade Rd. Intersection,41,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:10:20,2023-05-27
561,500107034,YouBike2.0_民權龍江路口,32,13,中山區,2023-05-27 14:15:15,25.06225,121.54107,民權東路三段與龍江路口東南側,Zhongshan Dist,YouBike2.0_Minquan E. Rd. & Long Jiang Rd. Intersection,Sec. 3， Minquan E. Rd. & Long Jiang Rd. Intersection (Southeast),15,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:15:15,2023-05-27
562,500107035,YouBike2.0_捷運中山國小站(2號出口),59,16,中山區,2023-05-27 14:15:15,25.06246,121.52705,捷運中山國小站(2號出口)後方,Zhongshan Dist,YouBike2.0_MRT Zhongshan Elementary School Sta. (Exit 2),MRT Zhongshan Elementary School Sta. (Exit 2) (Back),42,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:15:15,2023-05-27
